;actor_loss;Steps;Wall_Time
0;-378.94573974609375;0;1648029164.519393
1;-133.5506134033203;512000;1648029167.9416704
2;-87.41627502441406;1024000;1648029171.6967971
3;-86.93929290771484;1536000;1648029175.460635
4;-71.97270202636719;2048000;1648029179.0960379
5;-69.75452423095703;2560000;1648029182.7612102
6;-64.06199645996094;3072000;1648029186.3738222
7;-62.84064865112305;3584000;1648029190.0564153
8;-69.29763793945312;4096000;1648029193.5906813
9;-60.602684020996094;4608000;1648029197.1199586
10;-56.13950729370117;5120000;1648029200.5795605
11;-53.01014709472656;5632000;1648029204.154853
12;-54.95193862915039;6144000;1648029207.860516
13;-51.9365234375;6656000;1648029211.5116336
14;-51.31074523925781;7168000;1648029215.1558802
15;-49.31078338623047;7680000;1648029218.6918175
16;-45.80331039428711;8192000;1648029222.265216
17;-52.13768768310547;8704000;1648029225.8602557
18;-43.66867446899414;9216000;1648029229.5291288
19;-48.03449249267578;9728000;1648029233.1791186
20;-47.81647491455078;10240000;1648029236.8345034
21;-39.97116470336914;10752000;1648029240.487649
22;-42.962799072265625;11264000;1648029244.1367948
23;-40.34868621826172;11776000;1648029247.6897025
24;-44.396034240722656;12288000;1648029251.2829535
25;-49.62803649902344;12800000;1648029254.8640018
26;-42.08220672607422;13312000;1648029258.4698052
27;-43.35694122314453;13824000;1648029262.0328872
28;-41.531089782714844;14336000;1648029265.7050438
29;-38.4830322265625;14848000;1648029269.393181
30;-39.99490737915039;15360000;1648029273.0427997
31;-39.011497497558594;15872000;1648029276.7278533
32;-39.810062408447266;16384000;1648029280.3365414
33;-38.34070587158203;16896000;1648029283.895521
34;-39.30877685546875;17408000;1648029287.4732401
35;-37.34576416015625;17920000;1648029291.0615208
36;-39.057228088378906;18432000;1648029294.652104
37;-35.206119537353516;18944000;1648029298.2531822
38;-37.93190383911133;19456000;1648029301.839714
39;-34.759674072265625;19968000;1648029305.456353
40;-38.4105339050293;20480000;1648029309.0985692
41;-36.54827117919922;20992000;1648029312.709038
42;-34.34814453125;21504000;1648029316.3660104
43;-34.72686004638672;22016000;1648029319.9536164
44;-45.439483642578125;22528000;1648029323.5292604
45;-36.650856018066406;23040000;1648029327.0932727
46;-31.855976104736328;23552000;1648029330.7061565
47;-36.363441467285156;24064000;1648029334.2744942
48;-34.68446350097656;24576000;1648029337.82115
49;-31.104318618774414;25088000;1648029341.4501095
50;-36.302406311035156;25600000;1648029351.5502203
51;-35.82691192626953;26112000;1648029354.9448185
52;-32.07177734375;26624000;1648029358.4731817
53;-33.376121520996094;27136000;1648029361.948372
54;-33.34457015991211;27648000;1648029365.2071996
55;-28.65898323059082;28160000;1648029368.4945197
56;-30.527515411376953;28672000;1648029371.5397315
57;-29.08761978149414;29184000;1648029374.609642
58;-31.57139015197754;29696000;1648029377.6374187
59;-30.690059661865234;30208000;1648029380.759787
60;-28.37800407409668;30720000;1648029383.8299763
61;-29.22323989868164;31232000;1648029386.7751102
62;-27.54600715637207;31744000;1648029389.7417798
63;-31.23983383178711;32256000;1648029392.7449481
64;-27.588272094726562;32768000;1648029395.6860206
65;-30.360837936401367;33280000;1648029398.636111
66;-29.580793380737305;33792000;1648029401.683245
67;-29.586875915527344;34304000;1648029404.7463858
68;-25.46455955505371;34816000;1648029407.8218791
69;-28.420841217041016;35328000;1648029410.8745525
70;-30.00641441345215;35840000;1648029414.0197713
71;-30.838581085205078;36352000;1648029417.0490606
72;-26.145763397216797;36864000;1648029420.1668477
73;-27.98434829711914;37376000;1648029423.2969048
74;-27.718921661376953;37888000;1648029426.364251
75;-31.243942260742188;38400000;1648029429.4821136
76;-27.7215633392334;38912000;1648029432.6689713
77;-29.62194061279297;39424000;1648029435.7815151
78;-26.83800506591797;39936000;1648029438.8566086
79;-31.49594497680664;40448000;1648029442.0102284
80;-29.094379425048828;40960000;1648029445.1616452
81;-25.13460922241211;41472000;1648029448.4698741
82;-27.699481964111328;41984000;1648029451.483047
83;-28.12792205810547;42496000;1648029454.5023527
84;-26.650957107543945;43008000;1648029457.5890224
85;-28.85087013244629;43520000;1648029460.4943259
86;-26.768798828125;44032000;1648029463.57137
87;-24.299057006835938;44544000;1648029466.5691726
88;-27.29769515991211;45056000;1648029469.5919003
89;-27.01678466796875;45568000;1648029472.6446562
90;-28.577960968017578;46080000;1648029475.7303078
91;-26.331363677978516;46592000;1648029478.6783352
92;-25.141887664794922;47104000;1648029481.6763144
93;-24.66860580444336;47616000;1648029484.7351866
94;-24.39434814453125;48128000;1648029487.6841502
95;-24.779245376586914;48640000;1648029490.6743438
96;-26.479955673217773;49152000;1648029493.655557
97;-29.682781219482422;49664000;1648029496.8659616
98;-25.53994369506836;50176000;1648029500.2735171
99;-27.16567039489746;50688000;1648029503.6303742
100;-26.581777572631836;51200000;1648029515.8334265
101;-27.259754180908203;51712000;1648029519.6186028
102;-25.824623107910156;52224000;1648029523.4325051
103;-23.23504638671875;52736000;1648029527.30439
104;-25.737829208374023;53248000;1648029531.0702195
105;-34.824920654296875;53760000;1648029534.8547587
106;-27.97962188720703;54272000;1648029538.6533344
107;-28.124488830566406;54784000;1648029542.4115498
108;-25.418928146362305;55296000;1648029546.110434
109;-25.778244018554688;55808000;1648029549.8562775
110;-23.270092010498047;56320000;1648029553.6002753
111;-25.55711555480957;56832000;1648029557.3473105
112;-25.917203903198242;57344000;1648029561.105221
113;-23.087242126464844;57856000;1648029564.8327353
114;-24.34082794189453;58368000;1648029568.5628772
115;-23.34812355041504;58880000;1648029572.3327487
116;-21.25347900390625;59392000;1648029576.0850005
117;-24.46875762939453;59904000;1648029579.8353844
118;-23.000789642333984;60416000;1648029583.545214
119;-22.474063873291016;60928000;1648029587.3054533
120;-22.069778442382812;61440000;1648029591.0382504
121;-20.362468719482422;61952000;1648029594.788283
122;-27.362255096435547;62464000;1648029598.5038989
123;-24.851600646972656;62976000;1648029602.28002
124;-22.37453842163086;63488000;1648029605.9880073
125;-21.900646209716797;64000000;1648029609.7256765
126;-21.805572509765625;64512000;1648029613.5267408
127;-24.005828857421875;65024000;1648029617.2800553
128;-22.49359703063965;65536000;1648029621.1008852
129;-24.720232009887695;66048000;1648029624.9615526
130;-21.181346893310547;66560000;1648029628.7286234
131;-22.095956802368164;67072000;1648029632.4914603
132;-22.539562225341797;67584000;1648029636.2497082
133;-29.197113037109375;68096000;1648029640.0272548
134;-33.345577239990234;68608000;1648029643.7865477
135;-25.721797943115234;69120000;1648029647.535437
136;-24.188140869140625;69632000;1648029651.3071806
137;-28.771644592285156;70144000;1648029655.09276
138;-26.528759002685547;70656000;1648029658.860897
139;-21.852027893066406;71168000;1648029662.6263206
140;-24.023391723632812;71680000;1648029666.3881946
141;-22.640302658081055;72192000;1648029670.1387155
142;-24.751924514770508;72704000;1648029673.8766541
143;-25.88204574584961;73216000;1648029677.6417532
144;-24.30480194091797;73728000;1648029681.3812516
145;-24.187829971313477;74240000;1648029685.133032
146;-25.57022476196289;74752000;1648029688.8803024
147;-26.21910858154297;75264000;1648029692.6188195
148;-21.48004913330078;75776000;1648029696.377459
149;-26.857797622680664;76288000;1648029700.185076
150;-23.354433059692383;76800000;1648029712.488213
151;-24.485748291015625;77312000;1648029716.0976615
152;-22.350107192993164;77824000;1648029719.62419
153;-22.339019775390625;78336000;1648029723.0057836
154;-22.911720275878906;78848000;1648029726.4195335
155;-21.49420928955078;79360000;1648029729.842786
156;-27.40713882446289;79872000;1648029733.2329412
157;-21.22538948059082;80384000;1648029736.6912162
158;-24.324413299560547;80896000;1648029740.0669007
159;-23.151214599609375;81408000;1648029743.5534835
160;-24.044326782226562;81920000;1648029746.7283509
161;-22.68488121032715;82432000;1648029749.8387175
162;-24.997560501098633;82944000;1648029752.8998563
163;-24.91271209716797;83456000;1648029755.9638188
164;-23.809555053710938;83968000;1648029759.0462828
165;-21.269826889038086;84480000;1648029762.1415365
